date,favorite_count,favorited,id,language,retweet_count,text,user_created_at,user_description,user_followers,user_friends,user_location,user_screen_name
2021-07-24 16:33:59,0,False,1418972741462642691,en,0,"Indian touch in China’s rifle gold | Tokyo Olympics News - Times of India https://t.co/u3k5W5gjEP 

** 🤦‍♂️🤦‍♂️. Thats just another level 😹",2019-04-07 09:11:25,"#Punjabi #MBA #Engineer,Hardcore & Proud #India 🇮🇳 Citizen .
#Balanced with savage #Facts & #Satire , If you not like even than 🥂 !",9174.0,2775,भारत,Mr_Singh86_
2021-07-24 16:32:59,0,False,1418972490488061956,en,0,"India's first medal at the @Olympics 
Congratulations 👏 @mirabai_chanu for winning the glorious silver 🥈
YOU make u… https://t.co/Z5beljviXU",2019-08-28 03:48:26,"Volleyball
@imVkohli🏏
 Curiosity___?🤔
  Personal___Liner📚",29.0,91,"राजस्थान, भारत",impravi06
2021-07-24 16:32:46,4,False,1418972434397638656,en,1,"Many many congratulations to India's daughter Chanu Saikhom Mirabai for this proud success.

#IND 
#Tokyo2020… https://t.co/GhSuxoh4di",2020-02-25 12:32:06,Founding Editor of Smart GKtrick YouTube Chanel Ambedkarite | Activist | Awarenessist | Theorist | Be Your Own Light | Jai Bhim | Satyamev Jayate,748.0,983,"Bareilly, India",BhaskarS77
2021-07-24 16:32:43,0,False,1418972423559565319,en,0,You makes us proud #IndiaAtTokyo2020 #IndiaAtOlympics #IndiaAtTokyoOlympics #India #TokyoOlympics… https://t.co/E2AT2ULIeN,2011-08-11 17:14:03,"Life is a box 📦 of Chocolate 🍫, You never know what you’re gonna get.",112.0,700,PUNE,ruturajmogali
2021-07-24 16:32:31,0,False,1418972372703584264,en,0,"This picture reassures the hypothesis - In India, sports is cricket and cricket is sports 😜

#Olympics… https://t.co/yn7RcU72TI",2010-02-17 06:12:10,"#Sarcasm over anything else in my mouth•
#Logic over everythin else in my mind•

Luv 2 Travel—Tell Tales—Teach !

4 more info, ask Twitter 2 Increase limit!",66.0,802,,ijanvaidya
2021-07-24 16:32:20,1,False,1418972327614746640,en,1,"#Cheer4India 
#GoIndia
#Olympics
#IndiaAtTokyo2020
#IndiaAtOlympics
#TokyoOlympics

Best wishes to India from Baloc… https://t.co/PUnZWaHcIO",2021-05-04 12:43:21,,68.0,448,,ShaheenIbrarSha
2021-07-24 16:31:37,1,False,1418972145925898253,en,0,"Since 1947 the INC has treated the NE states as like a Step brother or sister on many fronts Infra,Part of India et… https://t.co/XUkcSVsvCA",2011-11-10 05:37:32,Mama's Dumb Amul Boy who never grows up !!!! Absolutely Imaginary.,15322.0,1170,माँ की गोद,RahulDumbGandhi
2021-07-24 16:31:18,0,False,1418972064367714310,en,0,Fist 🏅 for INDIA in Tokyo Olympics @mirabai_chanu @Tokyo2020 @Olympics https://t.co/0kKfntFV0Q,2013-04-15 13:17:30,king of everything ✍,162.0,3577,"Jalna, Maharashtra ( India )",harshad44400
2021-07-24 16:31:07,0,False,1418972020159701002,en,0,"Tokyo Olympics: As Team India marches holding the Tricolour in their hands, PM Modi stands up to cheer for them https://t.co/6HgeX3NQBm",2016-11-24 11:20:06,जय सिया राम,117.0,365,India,sharma_jaybind
2021-07-24 16:30:44,1,False,1418971923862769669,en,0,"Whatever India 🇮🇳  has done over the years is despite its government, but whether it has been ISRO’s failed mission… https://t.co/LplKwJUKCx",2009-09-08 02:30:04,Support Indian deeptech startups with Europe expansion | Curious to learn how different countries foster innovation ecosystem | Investment Promotion | Dreamer,250.0,827,"Mumbai, India",abhinavdiaries
2021-07-24 16:30:39,0,False,1418971902157144066,en,0,"India is proud of you @mirabai_chanu 
Many Congratulations to you 💐💐
#Mirabai_chanu #mirabai #MirabaiChanuWinsMedal… https://t.co/4D8ii5JDGP",2014-01-12 04:17:57,"Nagarkurnool Jilla
509385 #ManaTelkapally
DM for Blood🩸Related Help.",10.0,103,Telkapally,ManaTelkapally
2021-07-24 16:30:34,0,False,1418971880330043398,en,0,Tommorow's India Schedule #Olympics https://t.co/EeIoM2Aalk,2010-02-27 08:46:10,Chai thi bech di... aur kuch bikwana hai to bolo,3112.0,402,"Railway Station, India",CanedaJaunga
2021-07-24 16:30:16,4,False,1418971806808035336,en,1,"#Tokyo2020 | Mirabai Chanu becomes 2nd Indian weightlifter after Karnam Malleswari to win an Olympics medal.

This… https://t.co/v8WTZ6vofq",2012-08-26 10:26:25,"BJP Himachal Pradesh State Executive Member | @BJP4himachal |
Tweets r Personal Views l नमस्ते सदा वत्सले मातृभूमे",4560.0,1998,"kangra,Himachal Pradesh, India",ipardeepsharma
2021-07-24 16:30:03,6,False,1418971752730963974,en,0,"""Could not have asked for a happier start to @Tokyo2020!""

Narendra Modi congratulates India's first silver medal w… https://t.co/SrQFMvSGLS",2009-02-11 11:34:06,"The official Twitter feed of The National, the UAE and Middle East's premier news source, with top stories, special features and more.",1066437.0,213,"Abu Dhabi, UAE",TheNationalNews
2021-07-24 16:30:00,0,False,1418971740139528192,en,0,#Tokyo2020 #Olympics #Hockey The Indian women's hockey team fought valiantly in the first two quarters before losin… https://t.co/TtU1D07qNd,2011-03-03 12:50:19,"Bringing you live updates, breaking news, opinions and photos from the wide world of sport.",15278.0,442,India,News18Sports
2021-07-24 16:30:00,16,False,1418971738830893056,en,5,"SCHEDULE - DAY 2

It's another exciting day for India tomorrow. We will start with medal hopes from shooting again.… https://t.co/ShYgYR54yN",2019-06-28 09:30:16,Bridging the gap in Indian Sports.,1211.0,169,"Bengaluru, India",the_bridge_in
2021-07-24 16:29:50,1,False,1418971695847780367,en,0,"Team India at Tokyo Olympics: Event Schedule for July 25, 2021 https://t.co/mCx29hjfRr",2018-11-22 10:22:09,"Official twitter account of ROB, Imphal, Ministry of I&B, Govt. of India, covering the four NE States of Arunachal Pradesh, Manipur, Mizoram & Nagaland.",205.0,114,Imphal,ImphalRob
2021-07-24 16:29:39,0,False,1418971652705161219,en,0,"@kaneanish @Tokyo2020 Come on dude, you should trust WHO, not some tweets!!!!Hope you guys can overcome the epidemi… https://t.co/YEGHiJPT1c",2021-01-09 15:41:42,,5.0,97,,Sherry43693233
2021-07-24 16:29:39,0,False,1418971649181892614,en,0,"#TokyoOlympics2021 #Indiaauthetics #Womamweightllifting @ChanuSaikhom #Indiaproudmovement 

Tokyo Olympics 2021 wom… https://t.co/MD3vuBbKtU",2019-07-22 14:52:55,"thinking,problem solving,decision making, vibes..",19.0,252,"Bengaluru, India",GONUGUNDLANAGA5
2021-07-24 16:29:31,1,False,1418971617993048068,en,0,"Behind any Victory, There's lots of hardwork, Sacrifice, Patience, Courage to look in the face of criticism, blood,… https://t.co/BZLrt5feLA",2015-05-25 13:13:17,Be positive with secular thoughts. Think before you say. Becoz half of your beauty comes from the way of you speak. Proud to be an Indian Muslim. 🇮🇳,117.0,183,India,Hussainlaskar5
2021-07-24 16:29:27,0,False,1418971601954123780,en,0,"Country like India and Israel is not powerful in Olympics like USA, JAPAN, CHINA and European countries but we get… https://t.co/qSi9yBjJHc",2021-02-15 07:17:18,"cricket tweets
Aviation freak✈️
Dreamer, thinker, learner
Sports Journalism 
Nation First🇮🇳

PM @narendramodi idol in politics",90.0,863,delhi,anindasarkar_02
2021-07-24 16:28:51,0,False,1418971448031555590,en,1,"India is on the medal board with a silver on day one of the #Olympics
Salute  #MirabaiChanu on this remarkable achi… https://t.co/ovsk5jbznY",2021-05-12 17:01:10,"World's Largest Youth event Participatory
|Master of Business Administration| AI•DM
Educational Counselor 
keynote Speaker",54.0,173,Tamilnadu India,iarunpandian__
2021-07-24 16:28:22,0,False,1418971326782394368,en,0,Congratulations to Saikhom Mirabai Chanu for winning a silver medal in weight lifting. This is the first medal for… https://t.co/W3QXdJAWVu,2020-12-25 17:11:55,"A Futuristic English Medium Co-Ed School founded by a team of IIM Alumni, Engineers and Doctors in Baidyabati, Hooghly. World Class Education - CBSE Curriculum.",0.0,1,"Baidyabati, Hooghly, W.B.",PrideSchool_in
2021-07-24 16:28:10,0,False,1418971279076560907,en,0,"#Congratulations #MirabaiChanu for winning the First Silver Medal for INDIA at #Tokyo2020 #Olympics in
Weightliftin… https://t.co/Gdb2qABUIZ",2020-04-07 13:43:32,Stop Whining. Work Hard and Achieve What You Deserves ....,2.0,5,,Moumita48252182
2021-07-24 16:27:29,0,False,1418971107227471874,en,0,"TOKYO OLYMPICS-CONGRATULATIONS MIRABAI CHANU:
Mirabai Chanu has won India's first medal with silver in women's 49kg… https://t.co/mfpaFTEgNA",2020-12-03 11:44:54,Feature Writer🌟Proofreader🌟PoliticalJournalism🌟HR-Legal Adviser⚖Counseling🌟Artist-Poet🌟S/Worker🌟Animal-Environment🌟Travel🌟Gender Eqty♀#WritingCommunity,4418.0,4975,vision4socialmission@gmail.com,writer4people
2021-07-24 16:27:28,2,False,1418971103142285318,en,0,"This is what happens when you are connected to your roots.

   For the first time in 125 years, India won a medal o… https://t.co/LjdBdT4Oj8",2015-12-16 12:47:29,"मुखिया: सुंदरपुर भिट्ठि पंचायत, अध्यक्ष: मुखिया महासंघ, रहिका, मधुबनी। पूर्व ज़िला महामंत्री भाजपा, मधुबनी, ज़िला कार्य समिति सदस्य, मधुबनी। समाजसेवी",123.0,7,"Madhuban, India",Arunkumar__jha
2021-07-24 16:26:48,1,False,1418970932396314637,en,0,Congratulations @mirabai_chanu for opening India’s medal account with a well deserved silver. All the best to all t… https://t.co/iRpCE8r1NF,2012-02-21 07:40:49,"President, Raichur District Youth Congress Committee, Ex NSUI District President & former NSUI Karnataka state social media co-ordinator.",1420.0,270,Raichur,Arundhotarbandi
2021-07-24 16:26:48,0,False,1418970932215943176,en,0,"India wins its first medal in Tokyo Olympics. Well done, @mirabai_chanu . More power to you 💪💪",2019-07-24 17:28:36,Spread ❤️and ☮️.. Bigots and abusers please keep safe distance… @RahulGandhi fan 😍. .. Super Happy to be followed by @SalmanNizami_,139.0,94,"Dubai, United Arab Emirates",Shaina43615028
2021-07-24 16:26:41,5,False,1418970902570614789,en,1,Congratulations to India's first women Olympic Medalist in weight lifting @mirabai_chanu for wining silver medal in… https://t.co/aSCjrj35VR,2013-07-15 11:15:23,"ViceChancellorManipurCentral University
FormerHeadEconomicsDepartmentBHU
MemberExcutiveCouncilBHU
MemberGoverningBody IITBHU
Member EC SikkimCentralUniversity",753.0,275,"Varanasi, India",profappandey
2021-07-24 16:26:02,1,False,1418970739147956227,en,0,#HistoryMaker  Mirabai Chanu from #Manipur wins India's first medal at #Tokyo2020 with a Silver in Women’s Weightli… https://t.co/fbewijFljI,2021-03-24 10:08:55,International human rights crime & Control organisation,69.0,480,,DeepakT56237035
2021-07-24 16:25:23,2,False,1418970579256889347,en,1,Congratulations @mirabai_chanu | Tokyo Olympics : Indian Weightlifter Mirabai Chanu 🏋️‍♀️ wins SILVER Medal for Ind… https://t.co/iddXyGmk7z,2020-01-28 13:50:27,"*अतीत के गुलाम नहीं बल्कि भविष्य के निर्माता बनो*

सत्यमेव जयते/ संविधान प्रेमी /
किसान का बेटा/देश सर्वोपरि 🇮🇳

#जय_भीम_जय_भारत",1461.0,2209,"Barmer,Rajasthan, India",Vishan_Meghwal
2021-07-24 16:25:19,0,False,1418970560722309124,en,0,@PBNS_India @NBirenSingh @mirabai_chanu @Tokyo2020 We need good news from Indian athletes on every day of Olympics.… https://t.co/YDRYzni1WD,2013-09-11 09:27:15,करवटे बदलना,85.0,170,,BaronNigodi
2021-07-24 16:25:17,3,False,1418970551411003392,en,0,"#badminton india
India defeated China in men's double badminton in Olympics. What a game.

🇮🇳 Satwik Rankireddy &amp; C… https://t.co/4QGcYjFlep",2010-01-05 06:39:14,..I learned all about life with a ball at my feet ..,1131.0,1126,"Guwahati, India",amarcena
2021-07-24 16:25:16,0,False,1418970546839199750,en,0,"India’s first medal at the @Olympics 🇮🇳 
Congratulations @mirabai_chanu for winning the glorious Silver…You make us… https://t.co/pHkz2vYGMN",2015-03-16 06:49:55,The reason we are all here is that the current financial system is outdated,40.0,42,"Lucknow, India",Faheem7siddiqui
2021-07-24 16:25:03,3,False,1418970493051355145,en,0,Mirabai Chanu wins India's first medal at the #TokyoOlympics2020. She won Silver in Women's Weightlifting 49kg cate… https://t.co/MnYgrAqA9Q,2015-04-10 09:32:59,"Welcome to the Official twitter page of the Consulate General of India in Hambantota, Sri Lanka

Tel: 00-94-47-2222500/502 
E-mail: cg.hambantota@mea.gov.in",6444.0,101,"Hambantota, Sri Lanka",CgiHoc
2021-07-24 16:24:35,0,False,1418970375308779521,en,0,Mirabai Chanu ended India's 21-year wait for a weightlifting medal at the Olympics by clinching a silver medal in t… https://t.co/djPMlBl2tl,2020-04-15 17:26:35,"""KEEP YOUR EYES ON THE STAR'S
       AND OUR FEET ON THE
                  GROUND",0.0,3,,SAURABH93810402
2021-07-24 16:24:22,1,False,1418970322716483586,en,0,"Orange starts mission in Tokyo with 5-1 win over India 

The Orange Women started their hunt for a gold medal in To… https://t.co/INxk5YFvsk",2016-02-18 17:39:45,The central place for Worldwide #hockey news at your finger tips. email news@hockeywrldnws.com #HWNews #HockeyWorldNews Follow us on Insta & FB,5302.0,910,Global,hockeyWrldNws
2021-07-24 16:23:55,0,False,1418970206249095173,en,0,#MirabaiChannu ended India's 21-year wait for a #Weightlifting medal at the #Olympics by clinching a #Silver medal… https://t.co/I800dVIwmc,2020-06-06 15:34:04,SRV International School is the only IB authorised school in Salem and Namakkal districts. SRVIS has been igniting passion for learning through IB PYP and IGCSE,13.0,46,"Rasipuram, Namakkal.",school_srv
2021-07-24 16:23:48,0,False,1418970178776338437,en,0,"Pranati Nayak from Jhargram, West Bengal will be the one to keep your eyes on Day 2 #Tokyo2020 .The only gymnast qu… https://t.co/aTCW7misyI",2017-07-02 08:03:11,Sport has the power to change the world  - Nelson Mandela. A dedicated Indian Sports Forum . Connecting A Billion Dreams .,3914.0,257,India,SpoSutra
2021-07-24 16:23:38,1,False,1418970136061513728,en,0,"India vs New Zealand Results | Tokyo 2020 | Hockey | Tokyo Olympics 2020
https://t.co/lCcSZHbZ3M

#TokyoOlympics… https://t.co/A5H8oOY1Tk",2019-04-12 13:10:11,Enjoy Best Fantasy Sports experience at 3% Platform Fees only on League11. Download the App Now https://t.co/3tRoEg7uR2,635.0,875,Gurgaon,league11_in
2021-07-24 16:23:29,1,False,1418970097666961416,en,0,"Mirabai Chanu has make history in Tokyo Olympics. India won the first silver medal in Olympic.
India make a proud… https://t.co/5OcNuGLJ7D",2020-06-15 06:27:50,@sumitrathod3772,15.0,31,"Pune, India",SumitRa10002099
2021-07-24 16:23:04,1,False,1418969993618800655,en,0,"Weightlifting: Mirabai Chanu wins silver medal in Tokyo Olympics 49kg category: TOKYO, July 24:  Indian weightlifte… https://t.co/fiaQzTYVVi",2013-05-16 11:44:21,"Welcome to the north east! music, love, peace, tranquility and solidarity. #Followme",810.0,687,India,Shillong_
2021-07-24 16:22:42,0,False,1418969901520375812,en,0,Our dear Rtn. Sreejesh Parattu of D:3201 representing India in Tokyo Olympics.  He is India Hockey team goalkeeper.… https://t.co/T5sqgPPThM,2019-02-09 03:03:15,"Rc Gadag Betgeri 3170 Karnataka, India founded 1945 # Rotary Eye Care Hospital, Free Cataract surgery #Eye Bank. We meet Every Tuesday at Rotary Eye care Centre",124.0,180,"Gadag, India",RCGB3170
2021-07-24 16:22:40,0,False,1418969894654156801,en,0,@Olympics Hope india will also host Olympics in near future..,2020-05-13 12:32:23,"Engineer,AVVNL",13.0,229,Udaipur,debasissahoo01
2021-07-24 16:22:36,0,False,1418969878749454337,en,0,"#Cheer4India
The Indian Contingent gears up for Tokyo Olympics. India's participation in the Games is set to begin… https://t.co/uJGuwfp74O",2018-04-12 06:15:39,"जिला मंत्री दक्षिणी दिल्ली ।                         


सदस्य-TVC 1 दक्षिणी दिल्ली नगर निगम",43.0,110,"New Delhi, India",KumdeshGupta2
2021-07-24 16:22:33,1,False,1418969866275545089,en,0,@bfcultras @mirabai_chanu Every medal in Olympics instil hope in millions &amp; helps in changing sports scenario in In… https://t.co/ZQfIu3Ncpi,2013-05-07 10:57:33,Mental Health First-Aider | Lived Experience ; | Public Policy | BITS Pilani Alumnus | @talk2heal | INFJ | Extroverted Introvert | Biryani Jeevi |,281.0,319,"Jaipur, India",_panda95
2021-07-24 16:22:32,4,False,1418969862190284814,en,1,Modi ji should have participated in Olympics. India must have got a gold medal in the game that throws the longest distance!,2020-04-21 13:59:47,For Me All Religions Are Equal | Politics & Satire | Likes & Retweets Are Not Endorsements.,6856.0,1447,,Sugamcasm
2021-07-24 16:22:32,0,False,1418969860005142539,en,0,"#Cheer4India
Boxing great M C Mary Kom and Indian hockey team skipper Manpreet Singh are the flag-bearers for the I… https://t.co/ef0jroxbOa",2018-04-12 06:15:39,"जिला मंत्री दक्षिणी दिल्ली ।                         


सदस्य-TVC 1 दक्षिणी दिल्ली नगर निगम",43.0,110,"New Delhi, India",KumdeshGupta2
2021-07-24 16:22:28,0,False,1418969841944481792,en,0,"#Cheer4India
As the Tokyo Olympics is set to begin, the dynamic Indian contingent is seen leading Team India at the… https://t.co/AdXZ47rc4m",2018-04-12 06:15:39,"जिला मंत्री दक्षिणी दिल्ली ।                         


सदस्य-TVC 1 दक्षिणी दिल्ली नगर निगम",43.0,110,"New Delhi, India",KumdeshGupta2
2021-07-24 16:22:24,0,False,1418969826505154571,en,0,"#Cheer4India
The Indian tricolour is held aloft as the Indian contingent marches at the inaugural of Tokyo Olympics… https://t.co/tlA3raOc35",2018-04-12 06:15:39,"जिला मंत्री दक्षिणी दिल्ली ।                         


सदस्य-TVC 1 दक्षिणी दिल्ली नगर निगम",43.0,110,"New Delhi, India",KumdeshGupta2
2021-07-24 16:22:24,0,False,1418969826089971734,en,0,"""India pride's on daughters"",1st moment of National Pride for India in Tokyo Olympics brought by ""Saikhom Mirabai C… https://t.co/Rbo68HKwlX",2021-07-02 16:52:55,Coloured collar- Men's clothes that your wardrobe would love.,1.0,0,India,ColouredCollar
2021-07-24 16:22:15,0,False,1418969790266449928,en,0,"Weightlifter @mirabai_chanu Wins Silver, India's 1st Medal At Tokyo 2020🏆 

First time in history, India wins a med… https://t.co/XUTCfIKmZM",2011-03-27 21:51:26,#Nationalist,33.0,83,"Dhampur, India",mukulchauhan4u
2021-07-24 16:22:06,3,False,1418969750240210958,en,1,What a proud moment! Every Indian is rejoicing this historic accomplishment of @mirabai_chanu at the #OlympicGames.… https://t.co/RSnDz1JkN4,2021-02-01 05:18:35,CBSE Curriculum | English Medium | Value-Based | MindMap | Memory Skill | Z to A Approach | Creative & Critical Thinking | Problem Solving | Decision Making,99.0,93,"Dewlahland, Imphal, Manipur",MCSImphal
2021-07-24 16:21:41,0,False,1418969646028496906,en,0,Our Ads in television during Tokyo Olympics. First India Vs Srilanka series and now in Olympics ! Herbalife Nutriti… https://t.co/8ju3ejdyKk,2019-12-01 22:11:23,,10.0,92,Россия,pravilnyzavtrak
2021-07-24 16:21:37,1,False,1418969627783221251,en,0,"India is on the medal board with silver on Day One of the #Olympics! 

Congrats dear @mirabai_chanu for 🏆 this rema… https://t.co/eHBQ78dTBm",2013-12-23 08:06:45,"Author - The Sign of Success | Founder and CEO at Auto Tech Expert Group Pvt. Ltd.  | To book your reckon dream, read before bed ~ Ajit Kumar",21.0,56,"Jaipur, India",technophileajit
2021-07-24 16:21:20,0,False,1418969556161286154,en,0,"Weightlifting: Mirabai wins historic silver medal at Tokyo Olympics

#India #Olympic #TokyoOlympic #Tokyo2020… https://t.co/HT8yM4dRb6",2019-02-12 11:09:02,The Dinalipi was first published in the year 1981. The Odia Daily is an unbiased and progressive newspaper.,240.0,69,"Bhubaneshwar, India",DinalipiOnline
2021-07-24 16:21:04,0,False,1418969491396915201,en,0,"#IndiaAtTokyo2020 
#TeamIndia schedule for tomorrow (Day 2) at #Olympics :
1. #Badminton 
7.10 AM IST: Women's Sing… https://t.co/IrUHkQUwH0",2016-08-04 17:03:16,"Updates of Team India at Olympics.Follow to know,all the latest information about team India's adventure at #Olympics  #IND #Tokyo #TeamIndia",250.0,47,Mumbai,India_Rio16
2021-07-24 16:21:00,2,False,1418969473932005382,en,0,Congratulations to Mirabai Chanu for bringing 1st medal for India at 2020 Tokyo Olympics!!! https://t.co/iTzPeULBvD,2015-04-13 13:13:55,A multi disciplinary world class institution in the heart of India,1473.0,112,"Raigarh, India",OPJUniversity
2021-07-24 16:21:00,0,False,1418969472459759625,en,0,"Medal tally of countries after Day 2 of Tokyo Olympics : 

China🇨🇳 is at the 1st position with 4 medals with 3 of t… https://t.co/OJxHO9b5Lz",2019-10-10 11:23:47,"😍🌹MSD & CSK Fan 🥰💛
Indian Cricket Team ❤️
 CricExpert 😃❤️
Cricket ❤️ Football ❤️ 
     ❤️ Sports Lover
#TeamIndia @WeareTeamIndia",36.0,190,"Assam, India",Mrigank96046592
2021-07-24 16:20:55,0,False,1418969452234805256,en,0,Sound start for India 🇮🇳 in Tokoyo 2020 Olympics by Mirabai Chanu's marvelous performance. Congratulations to her f… https://t.co/VewnDocjMy,2020-08-17 11:40:51,President - Bengaluru South District BJP Mahila Morcha,15.0,39,,Vijayal25296367
2021-07-24 16:20:33,0,False,1418969362732625929,en,0,"My favorite was Frog's Theme from Chrono Trigger (started playing when India came out). In 1995, if someone told me… https://t.co/GMLt23uIiu",2008-07-21 00:11:04,"https://t.co/foCuZOKmQr 📱
https://t.co/1vKwjILfqO 📊",756.0,1937,"Atlanta, GA | Chapel Hill, NC",TD2timeMVP
2021-07-24 16:20:31,1,False,1418969352267702272,en,1,"Lifting #India's first medal at the #Olympics? Samjho ho gaya. 

Congratulations, #Mirabai

#MirabaiChanu… https://t.co/NZCEwOmDk1",2014-04-17 07:04:47,"From traditional insurance products to new age ULIPs, we've got it all. Get your #LifeGoalsDone with Bajaj Allianz Life Insurance!",172525.0,105,"Pune, Maharashtra, India",BajajAllianzLIC
2021-07-24 16:20:05,2,False,1418969241794011147,en,0,Congratulations #MeerabaiChanu for bringing the first medal in Tokyo Olympics for India🎉🎉✨You make India Proud.💕 https://t.co/vJ2xntpxPA,2020-05-05 10:40:23,Dance_mylove💃💃,15.0,20,"Faridabad, India",missB_Rooh
2021-07-24 16:19:28,0,False,1418969089150750732,en,0,"Congratulations! 💐 Mirabai Chanu for clinching Silver medal 🥈 in Tokyo Olympics 2021 today.

1st medal to India 🇮🇳… https://t.co/bBCWdx0a7l",2010-04-20 09:27:39,Do what your heart says you ❤️,22.0,60,Vijayawada,VVSwaroop
2021-07-24 16:19:28,14,False,1418969087728918530,en,3,"You have made India proud. Thank you so much. 🇮🇳🇮🇳 

#Olympics #Silver #MirabaiChannu https://t.co/MzUIvjMqjT",2015-05-09 15:42:26,Represented India as a Young Ambassador at the @f4fprogramme. Founder @SportsToLead #Author | #FridaysForFuture | #SDGs | #SocialImpact | #Leadership.,6915.0,5508,"Mohali, India",KambojAnanya
2021-07-24 16:19:12,0,False,1418969022805151744,en,0,@MaddockMaverick @ashishsharma821 @Media_SAI @WeAreTeamIndia @Shettychirag04 @satwiksairaj @PMOIndia @ianuragthakur… https://t.co/hNz55GoR8m,2019-06-05 15:18:19,"I am a trader, Investor, and Digital Marketer.",152.0,84,"Mumbai, India",Stock_Your_Way
2021-07-24 16:19:11,0,False,1418969017537150983,en,0,"India ki chaandi! 🥈

Mirabai Chanu lifts #Silver... becoming the first Indian medallist at #Tokyo2020! 🏋🏼… https://t.co/i1jrEgpnRZ",2018-04-12 16:39:10,"Barodian | Activist | Social Media Influencer | 
'Associate' at Kalam Centre | Founder & President at STREET SOULS  | Ex. NCC Cadet 🇮🇳",279.0,295,Vadodara,ActivistNambiar
2021-07-24 16:18:53,52,False,1418968939665764357,en,7,"#MirabaiChanu didn’t give up for two reasons. A competitor from China who, like her, was a medal prospect in anothe… https://t.co/6GbBcGyZCk",2009-04-29 10:11:34,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements,8128088.0,140,India,htTweets
2021-07-24 16:18:45,2,False,1418968906698534918,en,0,"India got its first medal in Tokyo Olympics today.
@mirabai_chanu has won a silver medal in weightlifting… https://t.co/P4E05iiwDV",2020-05-13 11:47:06,student,12.0,126,"Kanpur, India",KatiyarShraj
2021-07-24 16:18:44,0,False,1418968901849948160,en,0,@worldarchery @Olympics @Tokyo2020 Sir My youngest brother has also won Gold in Team and Silver in Single in state… https://t.co/cZZKkNGy5k,2020-11-10 11:11:23,@RPF_INDIA lover and inspired by @arunkumar783,20.0,214,,AsifKha07806728
2021-07-24 16:18:38,10,False,1418968880714764297,en,0,Shoutout to @India_AllSports for all the #Olympics coverage related to #TeamIndia ! Sterling job ! #tokyo2020,2009-06-20 12:17:46,"Recreational Runner! 

Not a Jack of all trades but most definitely and importantly, master of none! 

On a lifelong quest to become a better version of myself!",353.0,904,It's complicated!,vishysblue
2021-07-24 16:18:36,1,False,1418968870719741961,en,0,"In fact, it would have been 5 consecutive medalless Olympics if there were no boycott by US block of Olympics in 19… https://t.co/I2qAXzIHsO",2013-01-04 11:36:30,"Chartered Accountant,   Personal tweets RTs/Favs/Follows are not endorsements",128.0,130,"New Delhi, India",Srinew2013
2021-07-24 16:18:34,0,False,1418968861068730369,en,0,Congratulations Saikhom Mirabai Chanu for bringing home to the country our first medal at the #Olympics #Tokyo 2020… https://t.co/ZxRah10n94,2019-08-19 17:29:29,"India’s first brand to introduce exotic plants from all across the world. Find bonsais, topiaries & rare plants to add to your personal garden or gift someone.",8.0,1,New Delhi,birthright4all
2021-07-24 16:18:32,1,False,1418968851912564743,en,1,"Celebrating Weightlifter Mirabai Chanu's win with India's First Medal at Tokyo Olympics! 🇮🇳

She has lifted the hea… https://t.co/80JUlKe14h",2021-04-04 06:25:34,A contemporary world strategy-based premium #digital #design and #development agency. Want to grow in a world we create? Hit us up!,12.0,6,"New Delhi, India",reuveystudio
2021-07-24 16:18:26,0,False,1418968827862323209,en,0,"#IndiaAtOlympics Tokyo Olympics: Harmanpreet, Sreejesh star as India beat New Zealand 3-2",2016-05-22 04:28:12,Journalist... @TV9Bharatvarsh  Former- @oneindiaHindi @AmarUjalaNews,116.0,441,Delhi,Shilpaa30thakur
2021-07-24 16:18:08,1,False,1418968754881400832,en,0,congratulations to bharat ki beti mira bai channu for winning silver in tokoyo olympics.. Keep it up Whole india is… https://t.co/sen35Asc1F,2020-04-11 05:32:59,"Social Entrepreneur, Founder- Association for consumer & human rights, 
Publisher",27.0,41,"Pune, India",SachinK2121
2021-07-24 16:17:45,1,False,1418968654302040072,en,1,"#Olympics | | India defeated by Netherlands by 5-1 in women's hockey opening game.

#Hockey #Sports #IND #Update… https://t.co/2Y46h7ujZF",2020-03-23 18:58:23,Keeping the people of Dhubri: AHEAD - AWAKE - AUTHENTIC,301.0,24,"Dhubri, India",DhubriBuzz
2021-07-24 16:17:21,1,False,1418968555362598921,en,0,"India at Tokyo Olympics: Schedule of Day 3, Medal expectations from #ManuBhaker, #PVSindhu also begins her campaign… https://t.co/B0GM4z3yCk",2019-11-26 14:14:55,"Official Twitter handle of Firstsportz. 
Follow us and stay updated with the latest sports news 
#firstsportz",467.0,258,New Delhi,SportzFirst
2021-07-24 16:17:14,0,False,1418968525910286346,en,0,"We witnessed victory at the Tokyo olympics! Super proud of #MirabaiChanu. Keep it up India.

#tokyoolympics… https://t.co/2yETfxwPZB",2016-05-08 16:55:00,Creative. Strategy. Technology. One hundred percent advertising.,27.0,10,,infunotion
2021-07-24 16:16:58,1,False,1418968460349124613,en,0,@sincerely_epic That is because India isnt good in winning medals in the Olympics. It is a rarity🥇.,2009-10-17 09:33:52,"In a Gadda Da Vida. Fight the power!  Libertarian, World is Real!",1928.0,3467,,ROALY
